Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  198966/1913141     MemRequest::get_src_address() [67]
                0.00    0.00  132347/132347      Cache::insert_in_request_table(MemRequest*) [120]
                0.00    0.00   98954/682985      MemRequest::MemRequest(GlobalCounters*, int, int, int, int, int, int, int, HashRequest*) [74]
                0.00    0.00   98753/98753       address_to_mc_id(GlobalCounters*, int) [128]
-----------------------------------------------
                0.00    0.00  125823/125823      boost::xpressive::detail::xpression_adaptor<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_matcher<boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::xpressive::detail::alternates_list<boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::optional_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::literal_matcher<boost::xpressive::cpp_regex_traits<char>, mpl_::bool_<false>, mpl_::bool_<false> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::simple_repeat_matcher<boost::xpressive::detail::static_xpression<boost::xpressive::detail::posix_charset_matcher<boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::true_matcher, boost::xpressive::detail::no_next> >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, mpl_::bool_<true> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::alternate_end_matcher, boost::xpressive::detail::no_next> > >, boost::fusion::nil_> >, boost::xpressive::cpp_regex_traits<char> >, boost::xpressive::detail::static_xpression<boost::xpressive::detail::end_matcher, boost::xpressive::detail::no_next> >, boost::xpressive::detail::matchable_ex<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::match(boost::xpressive::detail::match_state<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) const [4]
[122]    0.0    0.00    0.00  125823         MemoryController::tick() [122]
                0.00    0.00  219171/219171      MemoryController::update_mem_req_map_and_add_transaction(MemRequest*) [103]
                0.00    0.00  215025/716140      MemRequest::get_is_write() [71]
                0.00    0.00  213170/574718      MemRequest::get_address() [85]
                0.00    0.00  205215/1508370     InstX::get_type() [70]
-----------------------------------------------
                0.00    0.00  115953/115953      NeuraDispatcher::tick() [31]
[123]    0.0    0.00    0.00  115953         NeuraDispatcher::send_hash_req(HashRequest*, int) [123]
-----------------------------------------------
                0.00    0.00  110880/110880      NeuraTile::interval_metrics() [172]
[124]    0.0    0.00    0.00  110880         Conn::interval_metrics() [124]
-----------------------------------------------
                0.00    0.00  103876/103876      NeuraMem::reply_multiple_mem_reqs(MemResponse*) [41]
[125]    0.0    0.00    0.00  103876         Cache::remove_from_request_table(long long) [125]
                0.00    0.00   17776/17776       std::_Rb_tree<long long, std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > >, std::_Select1st<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > >, std::less<long long>, std::allocator<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > >*) [150]
-----------------------------------------------
                0.00    0.00   99749/99749       Cache::insert_in_request_table(MemRequest*) [120]
[126]    0.0    0.00    0.00   99749         std::_Rb_tree<long long, std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > >, std::_Select1st<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > >, std::less<long long>, std::allocator<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > >, long long const&) [126]
-----------------------------------------------
                0.00    0.00   99560/99560       NeuraMem::reply_multiple_mem_reqs(MemResponse*) [41]
[127]    0.0    0.00    0.00   99560         Cache::get_mem_req_list[abi:cxx11](long long) [127]
-----------------------------------------------
                0.00    0.00   98753/98753       Cache::miss_routine(MemRequest*) [121]
[128]    0.0    0.00    0.00   98753         address_to_mc_id(GlobalCounters*, int) [128]
                0.00    0.00   98748/98748       GlobalCounters::get_total_mcs() [129]
                0.00    0.00   98588/179387      GlobalCounters::get_mc_id_array() [108]
-----------------------------------------------
                0.00    0.00   98748/98748       address_to_mc_id(GlobalCounters*, int) [128]
[129]    0.0    0.00    0.00   98748         GlobalCounters::get_total_mcs() [129]
-----------------------------------------------
                0.00    0.00   97344/97344       Cache::update_cache_table(MemResponse*) [132]
[130]    0.0    0.00    0.00   97344         std::_Rb_tree<long long, std::pair<long long const, CacheLine*>, std::_Select1st<std::pair<long long const, CacheLine*> >, std::less<long long>, std::allocator<std::pair<long long const, CacheLine*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long long const, CacheLine*> >, long long const&) [130]
-----------------------------------------------
                0.00    0.00   95698/95698       Cache::update_cache_table(MemResponse*) [132]
[131]    0.0    0.00    0.00   95698         CacheLine::CacheLine(int, long long, long long) [131]
-----------------------------------------------
                0.00    0.00   93329/93329       NeuraMem::tick() [7]
[132]    0.0    0.00    0.00   93329         Cache::update_cache_table(MemResponse*) [132]
                0.00    0.00   97344/97344       std::_Rb_tree<long long, std::pair<long long const, CacheLine*>, std::_Select1st<std::pair<long long const, CacheLine*> >, std::less<long long>, std::allocator<std::pair<long long const, CacheLine*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long long const, CacheLine*> >, long long const&) [130]
                0.00    0.00   95698/95698       CacheLine::CacheLine(int, long long, long long) [131]
                0.00    0.00   95250/1719819     GlobalCounters::get_cycle() [68]
                0.00    0.00   93474/297089      MemResponse::get_src_address() [101]
                0.00    0.00   93307/238070      MemResponse::get_payload() [102]
-----------------------------------------------
                0.00    0.00   87125/87125       std::_Rb_tree<unsigned long, std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > >, std::_Select1st<std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > > >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > > > >::erase(unsigned long const&) [109]
[133]    0.0    0.00    0.00   87125         std::_Rb_tree<unsigned long, std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > >, std::_Select1st<std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > > >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, std::vector<MemRequest*, std::allocator<MemRequest*> > > >*) [133]
-----------------------------------------------
                0.00    0.00   82510/82510       Writer::tick() [45]
[134]    0.0    0.00    0.00   82510         HashResponse::get_table_id() [134]
-----------------------------------------------
                0.00    0.00   81015/81015       Writer::tick() [45]
[135]    0.0    0.00    0.00   81015         HashResponse::get_src_hash_req() [135]
-----------------------------------------------
                0.00    0.00   80766/80766       Writer::tick() [45]
[136]    0.0    0.00    0.00   80766         HashResponse::get_mult_result() [136]
-----------------------------------------------
                0.00    0.00   66190/66190       NeuraMem::tick() [7]
[137]    0.0    0.00    0.00   66190         HashPad::check_eviction_condition(long long) [137]
-----------------------------------------------
                0.00    0.00   65672/65672       MemoryController::ReadCallBack(unsigned long) [47]
[138]    0.0    0.00    0.00   65672         MemoryController::generate_memory_response(MemRequest*) [138]
                0.00    0.00  142258/574718      MemRequest::get_address() [85]
                0.00    0.00   71638/610755      MemRequest::get_size() [81]
                0.00    0.00   69596/617802      MemResponse::MemResponse(GlobalCounters*, int, int, int, int, int, int, long long, MemRequest*, HashRequest*) [79]
                0.00    0.00   68961/613006      MemRequest::get_id() [80]
                0.00    0.00   68232/607242      MemRequest::get_src_unit_uid() [83]
                0.00    0.00   66639/716140      MemRequest::get_is_write() [71]
-----------------------------------------------
                0.00    0.00   24894/65450       HashPad::miss_routine(HashRequest*) [147]
                0.00    0.00   40556/65450       HashPad::hit_routine(HashRequest*) [144]
[139]    0.0    0.00    0.00   65450         HashPad::decrement_count_map(long long) [139]
-----------------------------------------------
                0.00    0.00   64516/64516       NeuraMem::tick() [7]
[140]    0.0    0.00    0.00   64516         HashPad::is_data_in_hash_table(long long) [140]
-----------------------------------------------
                0.00    0.00   61561/61561       NeuraCore::process_hash_request(HashRequest*) [30]
[141]    0.0    0.00    0.00   61561         HashRequest::set_dest_unit_uid(int) [141]
-----------------------------------------------
                0.00    0.00   61468/61468       NeuraCore::process_hash_request(HashRequest*) [30]
[142]    0.0    0.00    0.00   61468         HashRequest::get_dest_unit_uid() [142]
-----------------------------------------------
                0.00    0.00   40899/40899       HashPad::hit_routine(HashRequest*) [144]
[143]    0.0    0.00    0.00   40899         HashLine::accumulate_data(int) [143]
-----------------------------------------------
                0.00    0.00   40441/40441       NeuraMem::tick() [7]
[144]    0.0    0.00    0.00   40441         HashPad::hit_routine(HashRequest*) [144]
                0.00    0.00  122149/529382      HashRequest::get_b_col_id() [93]
                0.00    0.00   40899/40899       HashLine::accumulate_data(int) [143]
                0.00    0.00   40824/199091      HashRequest::get_mult_result() [106]
                0.00    0.00   40556/65450       HashPad::decrement_count_map(long long) [139]
-----------------------------------------------
                0.00    0.00     504/33768       NeuraTile::self_interval_metrics() [173]
                0.00    0.00    1008/33768       Writer::interval_metrics() [160]
                0.00    0.00    8064/33768       NeuraCore::interval_metrics() [159]
                0.00    0.00    8064/33768       NeuraMem::interval_metrics() [158]
                0.00    0.00   16128/33768       NeuraRouter::interval_metrics() [151]
[145]    0.0    0.00    0.00   33768         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00   24828/24828       HashPad::miss_routine(HashRequest*) [147]
[146]    0.0    0.00    0.00   24828         HashLine::HashLine(long long, int, long long) [146]
-----------------------------------------------
                0.00    0.00   24697/24697       NeuraMem::tick() [7]
[147]    0.0    0.00    0.00   24697         HashPad::miss_routine(HashRequest*) [147]
                0.00    0.00  124103/529382      HashRequest::get_b_col_id() [93]
                0.00    0.00   49610/217942      HashRequest::get_count() [104]
                0.00    0.00   24894/65450       HashPad::decrement_count_map(long long) [139]
                0.00    0.00   24828/24828       HashLine::HashLine(long long, int, long long) [146]
                0.00    0.00   24785/199091      HashRequest::get_mult_result() [106]
-----------------------------------------------
                0.00    0.00   24420/24420       NeuraMem::eviction_routine(HashRequest*) [51]
[148]    0.0    0.00    0.00   24420         HashPad::evict_hash_line(long long) [148]
                0.00    0.00   14787/14787       std::_Rb_tree<long long, std::pair<long long const, long long>, std::_Select1st<std::pair<long long const, long long> >, std::less<long long>, std::allocator<std::pair<long long const, long long> > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, long long> >*) [152]
                0.00    0.00   14703/14703       std::_Rb_tree<long long, std::pair<long long const, HashLine*>, std::_Select1st<std::pair<long long const, HashLine*> >, std::less<long long>, std::allocator<std::pair<long long const, HashLine*> > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, HashLine*> >*) [153]
-----------------------------------------------
                0.00    0.00   23417/23417       NeuraMem::eviction_routine(HashRequest*) [51]
[149]    0.0    0.00    0.00   23417         GlobalCounters::get_total_writers() [149]
-----------------------------------------------
                0.00    0.00   17776/17776       Cache::remove_from_request_table(long long) [125]
[150]    0.0    0.00    0.00   17776         std::_Rb_tree<long long, std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > >, std::_Select1st<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > >, std::less<long long>, std::allocator<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, std::__cxx11::list<MemRequest*, std::allocator<MemRequest*> > > >*) [150]
-----------------------------------------------
                0.00    0.00   16128/16128       NeuraTile::interval_metrics() [172]
[151]    0.0    0.00    0.00   16128         NeuraRouter::interval_metrics() [151]
                0.00    0.00   16128/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00   14787/14787       HashPad::evict_hash_line(long long) [148]
[152]    0.0    0.00    0.00   14787         std::_Rb_tree<long long, std::pair<long long const, long long>, std::_Select1st<std::pair<long long const, long long> >, std::less<long long>, std::allocator<std::pair<long long const, long long> > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, long long> >*) [152]
-----------------------------------------------
                0.00    0.00   14703/14703       HashPad::evict_hash_line(long long) [148]
[153]    0.0    0.00    0.00   14703         std::_Rb_tree<long long, std::pair<long long const, HashLine*>, std::_Select1st<std::pair<long long const, HashLine*> >, std::less<long long>, std::allocator<std::pair<long long const, HashLine*> > >::_M_erase(std::_Rb_tree_node<std::pair<long long const, HashLine*> >*) [153]
-----------------------------------------------
                0.00    0.00   14350/14350       NeuraMem::~NeuraMem() [26]
[154]    0.0    0.00    0.00   14350         HashPad::~HashPad() [154]
-----------------------------------------------
                0.00    0.00   14153/14153       NeuraMem::tick() [7]
[155]    0.0    0.00    0.00   14153         std::_Rb_tree<long long, std::pair<long long const, HashPad*>, std::_Select1st<std::pair<long long const, HashPad*> >, std::less<long long>, std::allocator<std::pair<long long const, HashPad*> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long long const, HashPad*> >, long long const&) [155]
-----------------------------------------------
                0.00    0.00   13130/13130       NeuraMem::tick() [7]
[156]    0.0    0.00    0.00   13130         HashPad::custom_constructor(unsigned long, long long) [156]
-----------------------------------------------
                0.00    0.00   13115/13115       NeuraMem::tick() [7]
[157]    0.0    0.00    0.00   13115         HashPad::HashPad() [157]
-----------------------------------------------
                0.00    0.00    8064/8064        NeuraTile::interval_metrics() [172]
[158]    0.0    0.00    0.00    8064         NeuraMem::interval_metrics() [158]
                0.00    0.00    8064/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00    8064/8064        NeuraTile::interval_metrics() [172]
[159]    0.0    0.00    0.00    8064         NeuraCore::interval_metrics() [159]
                0.00    0.00    8064/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00    1008/1008        NeuraTile::interval_metrics() [172]
[160]    0.0    0.00    0.00    1008         Writer::interval_metrics() [160]
                0.00    0.00    1008/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
                0.00    0.00       1/587         Mongo::remove_document(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [355]
                0.00    0.00       3/587         Mongo::Mongo(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [281]
                0.00    0.00     583/587         Mongo::get_component_collection(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [162]
[161]    0.0    0.00    0.00     587         boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::optional_base(boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [161]
-----------------------------------------------
                0.00    0.00       1/583         post_sim(NeuraTile*) [38]
                0.00    0.00       1/583         sim_init(ArgParse*) [3]
                0.00    0.00       2/583         GlobalCounters::GlobalCounters(ArgParse*) [341]
                0.00    0.00       2/583         NeuraTile::custom_constructor(GlobalCounters*, int, int, int) [1]
                0.00    0.00       2/583         NeuraDispatcher::custom_constructor(GlobalCounters*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [53]
                0.00    0.00       3/583         MemoryController::custom_constructor(GlobalCounters*, int) [16]
                0.00    0.00       4/583         Writer::custom_constructor(GlobalCounters*, long long) [52]
                0.00    0.00      32/583         NeuraCore::custom_constructor(GlobalCounters*, int, int, int) [50]
                0.00    0.00      32/583         NeuraMem::custom_constructor(GlobalCounters*, long long, long long, long long) [49]
                0.00    0.00      64/583         NeuraRouter::custom_constructor(GlobalCounters*, long long, long long) [48]
                0.00    0.00     440/583         Conn::Conn(GlobalCounters*) [189]
[162]    0.0    0.00    0.00     583         Mongo::get_component_collection(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [162]
                0.00    0.00     583/587         boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::optional_base(boost::optional_detail::optional_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [161]
-----------------------------------------------
                0.00    0.00     576/576         NeuraRouter::custom_constructor(GlobalCounters*, long long, long long) [48]
[163]    0.0    0.00    0.00     576         std::_Deque_base<InstX*, std::allocator<InstX*> >::_M_initialize_map(unsigned long) [clone .constprop.129] [163]
-----------------------------------------------
                0.00    0.00     504/504         GlobalCounters::print_sim_speed() [165]
[164]    0.0    0.00    0.00     504         GlobalCounters::cycle_printer() [164]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::tick() [9]
[165]    0.0    0.00    0.00     504         GlobalCounters::print_sim_speed() [165]
                0.00    0.00     504/504         GlobalCounters::cycle_printer() [164]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::interval_metrics() [172]
[166]    0.0    0.00    0.00     504         GlobalCounters::interval_metrics() [166]
                0.00    0.00     504/504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [16], long&&>, std::tuple<char const (&) [18], double&&>, std::tuple<char const (&) [14], double&&>, std::tuple<char const (&) [13], double&&>, std::tuple<char const (&) [22], double&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [16], long&&>&&, std::tuple<char const (&) [18], double&&>&&, std::tuple<char const (&) [14], double&&>&&, std::tuple<char const (&) [13], double&&>&&, std::tuple<char const (&) [22], double&&>&&) [169]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::interval_metrics() [172]
[167]    0.0    0.00    0.00     504         NeuraDispatcher::interval_metrics() [167]
                0.00    0.00     504/504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [26], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [26], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [171]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::interval_metrics() [172]
[168]    0.0    0.00    0.00     504         MemoryController::interval_metrics() [168]
                0.00    0.00     504/504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [32], double&&>, std::tuple<char const (&) [27], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [32], double&&>&&, std::tuple<char const (&) [27], long&&>&&) [170]
-----------------------------------------------
                0.00    0.00     504/504         GlobalCounters::interval_metrics() [166]
[169]    0.0    0.00    0.00     504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [16], long&&>, std::tuple<char const (&) [18], double&&>, std::tuple<char const (&) [14], double&&>, std::tuple<char const (&) [13], double&&>, std::tuple<char const (&) [22], double&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [16], long&&>&&, std::tuple<char const (&) [18], double&&>&&, std::tuple<char const (&) [14], double&&>&&, std::tuple<char const (&) [13], double&&>&&, std::tuple<char const (&) [22], double&&>&&) [169]
-----------------------------------------------
                0.00    0.00     504/504         MemoryController::interval_metrics() [168]
[170]    0.0    0.00    0.00     504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [32], double&&>, std::tuple<char const (&) [27], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [32], double&&>&&, std::tuple<char const (&) [27], long&&>&&) [170]
-----------------------------------------------
                0.00    0.00     504/504         NeuraDispatcher::interval_metrics() [167]
[171]    0.0    0.00    0.00     504         bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [26], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [26], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [171]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::tick() [9]
[172]    0.0    0.00    0.00     504         NeuraTile::interval_metrics() [172]
                0.00    0.00  110880/110880      Conn::interval_metrics() [124]
                0.00    0.00   16128/16128       NeuraRouter::interval_metrics() [151]
                0.00    0.00    8064/8064        NeuraCore::interval_metrics() [159]
                0.00    0.00    8064/8064        NeuraMem::interval_metrics() [158]
                0.00    0.00    1008/1008        Writer::interval_metrics() [160]
                0.00    0.00     504/504         NeuraDispatcher::interval_metrics() [167]
                0.00    0.00     504/504         MemoryController::interval_metrics() [168]
                0.00    0.00     504/504         GlobalCounters::interval_metrics() [166]
-----------------------------------------------
                0.00    0.00     504/504         NeuraTile::tick() [9]
[173]    0.0    0.00    0.00     504         NeuraTile::self_interval_metrics() [173]
                0.00    0.00     504/33768       bsoncxx::v_noabi::document::value bsoncxx::v_noabi::builder::basic::make_document<std::tuple<char const (&) [5], char const (&) [17]>, std::tuple<char const (&) [12], long&&>, std::tuple<char const (&) [21], long&&>, std::tuple<char const (&) [21], long&&> >(std::tuple<char const (&) [5], char const (&) [17]>&&, std::tuple<char const (&) [12], long&&>&&, std::tuple<char const (&) [21], long&&>&&, std::tuple<char const (&) [21], long&&>&&) [145]
-----------------------------------------------
